id,known_nt,cell_type,dataset
1641254638,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641255096,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641258867,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641258972,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641259066,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641259252,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641263276,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641263547,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641595549,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1641600157,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1670631838,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671598776,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671603165,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671603266,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671608037,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671611615,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671620549,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671621030,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671625186,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671939855,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671961938,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671965948,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671966229,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671966294,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1671966374,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1672298077,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1672298153,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1672302763,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1701960710,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1702301737,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1702810993,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1703315602,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1703337982,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1703665922,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1732990851,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1732990947,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1733673153,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1734350602,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1734717557,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1765398738,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1828500243,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5812994291,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5812996088,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5813020395,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5813082964,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5813133404,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5901204637,acetylcholine,ORN_DL3,hemibrain:v1.2.1
5901206094,acetylcholine,ORN_DL3,hemibrain:v1.2.1
1670286505,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670934229,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670938273,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671271225,acetylcholine,ORN_DL4,hemibrain:v1.2.1
5901195764,acetylcholine,ORN_DL4,hemibrain:v1.2.1
5901204861,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1605190560,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1605522829,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1605863918,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1605863963,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1605864014,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1636557945,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1639579954,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1639588874,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1639588904,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1639921133,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1639925359,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1640257586,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1640585539,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1640926495,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670286565,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670286643,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670290830,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670290840,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670411672,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670618642,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670623318,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670623474,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670748385,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670761442,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670934124,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670934131,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670938437,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670938446,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1670942575,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671270646,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671270988,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671271059,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671271189,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671275020,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671275383,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671283628,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671283826,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671616310,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671616374,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671616397,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671616495,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671620573,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671621020,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671625238,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1671625304,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1701965099,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1702301695,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1702647113,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1703000805,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1733176434,acetylcholine,ORN_DL4,hemibrain:v1.2.1
5901206814,acetylcholine,ORN_DL4,hemibrain:v1.2.1
5901210175,acetylcholine,ORN_DL4,hemibrain:v1.2.1
1636247688,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1574159751,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1574159997,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1574164298,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1575170425,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1604858244,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1604858301,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605186174,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605186300,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605186410,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605190291,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605190489,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605190625,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605194516,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605203628,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605205438,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605523130,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1605864018,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1636557601,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1639252213,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1639593146,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1639925326,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1640050851,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1640279391,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669021944,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669621744,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669716903,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669716934,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669721441,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669725839,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669730156,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669928799,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1669933011,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1670269656,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1635884589,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1636221240,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666582562,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666582877,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666583002,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666586731,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666587007,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666591156,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666910607,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666914948,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666914962,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666914994,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666915045,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666915165,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666915169,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666919180,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666919287,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666954322,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1667251907,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1667592917,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668262697,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668266547,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668266562,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668599546,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668603328,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668603435,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668603457,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668940163,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668940289,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668944307,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1668948547,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1669280923,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1669281037,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1669626597,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697276582,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697276648,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697276695,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697280950,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697285307,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697285565,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697605071,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697608860,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697609151,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613072,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613132,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613170,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613300,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613314,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613466,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613513,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697613650,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697617556,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697621981,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697945569,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697954189,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697958405,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697988867,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1697993770,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698002425,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698274536,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698278095,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698278346,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698618858,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698619179,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698619238,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698623120,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698623131,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1698693312,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1699379523,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1699633680,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1699637626,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1700299033,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1700303013,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1700303249,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1700652765,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1700657154,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1730319288,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1760770838,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1790760961,acetylcholine,ORN_DM1,hemibrain:v1.2.1
5812995278,acetylcholine,ORN_DM1,hemibrain:v1.2.1
5812995952,acetylcholine,ORN_DM1,hemibrain:v1.2.1
5813039013,acetylcholine,ORN_DM1,hemibrain:v1.2.1
5813054710,acetylcholine,ORN_DM1,hemibrain:v1.2.1
5813054760,acetylcholine,ORN_DM1,hemibrain:v1.2.1
5813060170,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1666932704,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791443060,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791784074,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793152975,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1886192431,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1667929661,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697613458,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697613611,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697617570,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697617587,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697621973,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697621991,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697949895,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697949977,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1697954208,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1728984763,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1762109467,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1762463737,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1762804655,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791442945,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791784000,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791784002,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791784004,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791784021,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1791784044,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1792125082,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1792461775,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1792802753,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1792802765,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793143865,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793489216,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793489224,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793489249,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793498041,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793498432,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793830155,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793830259,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793830280,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793830307,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794171596,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794793680,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794793747,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1824472937,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1824813936,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1824865496,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1854536305,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1854876962,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1856513745,acetylcholine,ORN_DM2,hemibrain:v1.2.1
5812995235,acetylcholine,ORN_DM2,hemibrain:v1.2.1
5812997703,acetylcholine,ORN_DM2,hemibrain:v1.2.1
5813056642,acetylcholine,ORN_DM2,hemibrain:v1.2.1
5813085919,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1636558008,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1701999467,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1543124896,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1543124950,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1543124957,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1605190359,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1605190603,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1605190615,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1605523221,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1635893275,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1635893359,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1635893408,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1635893414,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1635893421,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1635893494,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636221010,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636221143,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636221188,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225271,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225296,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225341,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225363,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225489,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225517,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636225531,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636233970,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636233979,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636234012,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636234045,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636238659,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636238887,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636239206,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636558202,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636558291,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1636558405,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667260226,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667260242,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667592446,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667592481,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667592552,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667597008,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1667933862,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1668335478,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1669363503,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1669699436,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1669708938,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1669716941,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1669721587,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670286938,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670291083,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670295588,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670299473,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670623716,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670628153,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670632284,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670632335,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670632384,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1670632390,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1671292634,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1671292694,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1699715494,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1700739144,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1700743216,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1700980443,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1700984539,acetylcholine,ORN_DM3,hemibrain:v1.2.1
5812995265,acetylcholine,ORN_DM3,hemibrain:v1.2.1
5901193506,acetylcholine,ORN_DM3,hemibrain:v1.2.1
1791728189,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1635893150,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666578629,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666587375,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666915031,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666915408,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666919260,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666919676,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666923427,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666923551,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1666928495,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1667247553,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1667592954,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1667929794,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1667995030,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1668607518,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1696948638,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697281203,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697285520,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697285571,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697285610,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697609381,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697613506,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697621641,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697648168,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1697941039,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1698334367,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1698338840,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1698338865,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1698338958,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1698343052,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1700984878,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1727961873,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1727970209,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1727970309,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1727987554,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1727996245,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1728298525,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1728307233,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1728311554,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1728311658,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1728652192,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1729312828,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1729650077,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1729995175,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1729999155,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1759670012,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1761354106,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1789742943,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1789747116,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1790078970,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1790079036,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1790083460,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1790770089,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1792807347,acetylcholine,ORN_DM4,hemibrain:v1.2.1
5813015576,acetylcholine,ORN_DM4,hemibrain:v1.2.1
5813062184,acetylcholine,ORN_DM4,hemibrain:v1.2.1
5813089348,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1793148230,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1794171380,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1951059936,acetylcholine,ORN_DM5,hemibrain:v1.2.1
5813066520,acetylcholine,ORN_DM5,hemibrain:v1.2.1
5901201585,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1667593083,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1697953882,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1763763019,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1794171349,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1794175616,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1794175669,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1856586855,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1857605764,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1888286216,acetylcholine,ORN_DM5,hemibrain:v1.2.1
5812997699,acetylcholine,ORN_DM5,hemibrain:v1.2.1
5813060890,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1667281936,acetylcholine,ORN_DM6,hemibrain:v1.2.1
1666919254,acetylcholine,ORN_DM6,hemibrain:v1.2.1
1666919411,acetylcholine,ORN_DM6,hemibrain:v1.2.1
1666923367,acetylcholine,ORN_DM6,hemibrain:v1.2.1
1666923703,acetylcholine,ORN_DM6,hemibrain:v1.2.1
